latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.31372,98.53719,303.5,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,1,N
17.41648,97.88039,302,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,290.9,0.7,N
17.86881,94.91293,318.1,0.42,0.38,2021-03-09,19:06,N,nominal,1.0NRT,293.8,1.8,N
17.30761,98.53239,311,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,1.2,N
15.9665,105.94649,301,0.35,0.57,2021-03-09,19:06,N,nominal,1.0NRT,290.1,0.7,N
17.52031,97.07528,319.3,0.38,0.36,2021-03-09,19:06,N,nominal,1.0NRT,296.2,1.5,N
17.51974,97.07889,310.1,0.38,0.36,2021-03-09,19:06,N,nominal,1.0NRT,295.2,1.3,N
17.51701,97.07471,318.3,0.38,0.36,2021-03-09,19:06,N,nominal,1.0NRT,296.3,1.5,N
17.23704,98.79366,313.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294,1.1,N
17.2364,98.79752,317.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.1,1.1,N
16.3925,98.56705,304.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1.4,N
16.39411,98.53619,304.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.9,0.6,N
16.39226,98.54741,305.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1.2,N
16.37599,98.64591,301,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.3,N
16.38888,98.54687,302.8,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,0.8,N
16.38826,98.55063,313.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.3,0.8,N
16.38638,98.562,306.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,1,N
16.38575,98.56584,315,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1,N
16.38511,98.56969,302.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1,N
16.37323,98.64152,313.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,1.5,N
16.38487,98.5501,305.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.8,N
16.38362,98.55765,307.3,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.2,1.7,N
16.3811,98.57293,304.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1,N
16.38024,98.55711,315.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.7,1.7,N
15.02172,105.96265,302.5,0.36,0.58,2021-03-09,19:06,N,nominal,1.0NRT,289.7,0.3,N
14.78343,107.13131,307.2,0.44,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.8,0.9,N
16.36145,98.56557,310.3,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1,N
16.35935,98.55731,303.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.7,N
16.35598,98.55664,302.6,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.5,0.7,N
16.35534,98.5605,312.6,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,0.7,N
16.3547,98.56434,308.5,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.5,1.6,N
16.35197,98.55988,303.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.4,1.4,N
16.35133,98.56369,304.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,0.6,N
16.30202,98.85903,310.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.1,1.7,N
16.33536,98.63869,311.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.9,N
16.34649,98.55104,312,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.7,1.2,N
16.34311,98.55045,315.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1.2,N
16.33309,98.61058,307.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293,0.7,N
16.33388,98.56412,303.6,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,0.5,N
16.30028,98.72312,308.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.7,0.6,N
16.29626,98.7263,308.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,0.8,N
16.29286,98.72567,301.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.6,0.7,N
16.44691,97.7149,305.9,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,294.9,1,N
16.31145,98.5489,302.6,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.4,0.5,N
16.29689,98.57414,318.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.9,1.7,N
16.29625,98.578,300.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,289.2,0.3,N
16.12283,99.57372,305.7,0.44,0.38,2021-03-09,19:06,N,nominal,1.0NRT,294.9,0.6,N
16.27816,98.62437,306.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.1,0.7,N
14.84903,106.4224,300.8,0.39,0.59,2021-03-09,19:06,N,nominal,1.0NRT,289.1,0.3,N
16.41686,97.73203,304.3,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,293.1,0.8,N
14.4662,108.22456,298.7,0.52,0.67,2021-03-09,19:06,N,nominal,1.0NRT,287.9,0.4,N
16.41354,97.73145,304.9,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,293.4,0.6,N
16.23925,98.77479,302.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.3,N
16.23424,98.80488,304.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.8,0.6,N
14.85724,106.26978,300.3,0.38,0.59,2021-03-09,19:06,N,nominal,1.0NRT,288.9,0.4,N
16.23191,98.60911,302.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,1.5,N
16.21799,98.62988,305.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.8,N
16.2102,98.65562,303,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,0.6,N
16.20956,98.65941,303.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.2,0.6,N
16.20954,98.65569,304.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.8,N
16.20892,98.6595,307.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.5,0.8,N
16.21049,98.62865,310.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.7,0.7,N
16.20555,98.65879,305.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.6,0.8,N
16.20711,98.62801,310.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,1.3,N
16.20279,98.65433,303.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1.3,N
16.1852,98.76141,304.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.2,N
16.1969,98.66889,305.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.5,1,N
16.19627,98.67279,314.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.8,1,N
16.19248,98.69587,315.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,0.7,N
16.20094,98.62313,309.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,1.4,N
16.19225,98.67599,304,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.3,1,N
16.20001,98.60763,302.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,288.5,0.2,N
16.1855,98.67455,316.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.3,0.8,N
16.18213,98.67383,305.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.1,0.8,N
16.15282,98.83003,324.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.5,2,N
16.18678,98.62446,306.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.6,0.6,N
16.18618,98.62811,308.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293,1.3,N
16.18495,98.63558,306.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.9,N
16.15345,98.82623,313.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,2,N
16.14201,98.89524,302.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.7,N
16.14941,98.82941,322.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,2,N
16.18278,98.62759,310.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,1.3,N
16.15105,98.79837,304.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.6,N
16.15042,98.80218,308.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1.1,N
16.13707,98.8826,301.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,289.7,0.4,N
16.13644,98.88641,303.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,1.1,N
16.13517,98.89404,311.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.8,N
16.13453,98.89789,305.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.8,0.8,N
16.14764,98.79781,301.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.6,N
16.13239,98.88962,305.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.7,1.1,N
16.13175,98.89344,308.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.8,N
16.13111,98.89728,305.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,289.8,0.8,N
16.14337,98.78124,301.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,1.1,N
16.14274,98.78508,308.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.9,N
16.1585,98.66891,313.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.7,1.1,N
16.14961,98.72253,304.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.2,1,N
16.13935,98.78439,311,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.1,N
16.13871,98.78824,313.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,1.1,N
16.1557,98.66474,308.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.3,N
16.15511,98.66831,320,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.1,1.1,N
16.1545,98.67197,301.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,1.1,N
16.14423,98.73392,301.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,0.5,N
16.15171,98.66777,325.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.2,1.8,N
16.14831,98.66725,310.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.5,1.8,N
14.65804,106.68696,314.7,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,290.9,1.4,N
16.09376,98.84716,303.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290,0.9,N
16.17419,98.20889,304,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.2,0.5,N
16.23709,97.7982,330.7,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,293.8,2.9,N
16.05097,98.8759,302.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,0.8,N
15.90508,99.74876,314,0.45,0.39,2021-03-09,19:06,N,nominal,1.0NRT,295.6,2,N
16.0159,98.85405,302.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.6,0.4,N
16.0125,98.85335,303.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,1.1,N
16.00504,98.85589,308.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.9,N
15.96611,98.91998,303.7,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,0.6,N
15.98322,98.77647,301.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.9,0.3,N
15.9819,98.78429,305,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.5,1.2,N
15.97377,98.79086,306.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.9,N
16.11627,97.85236,314.3,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,291.9,0.8,N
15.96349,98.78953,302.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.9,1.2,N
15.9534,98.85065,310.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.7,0.9,N
15.97024,98.72725,303.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,0.7,N
15.9455,98.8772,305.3,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,1.3,N
15.64045,100.68298,307,0.5,0.41,2021-03-09,19:06,N,nominal,1.0NRT,294.4,1.2,N
15.9662,98.73048,306.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.9,1.4,N
15.94655,98.84955,305.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.6,0.5,N
15.63673,100.68227,309.2,0.5,0.41,2021-03-09,19:06,N,nominal,1.0NRT,294.4,1.6,N
15.63593,100.68691,317.1,0.5,0.41,2021-03-09,19:06,N,nominal,1.0NRT,294.4,1.6,N
16.03934,98.24211,309.3,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,295.2,1.2,N
16.03262,98.241,304.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294,0.8,N
16.03202,98.24464,314.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.6,0.8,N
15.93287,98.84725,303.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,0.5,N
16.02925,98.24046,307.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.2,0.8,N
16.02867,98.24404,309.3,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.3,0.8,N
16.04688,98.11129,309.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,0.4,N
15.91943,98.86459,302.4,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,0.6,N
15.92687,98.79869,305.1,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.2,N
15.92618,98.8028,302,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.4,N
16.00663,98.29425,329.5,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.6,2.8,N
16.00602,98.29797,304.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.2,1.5,N
15.92277,98.80223,303.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,0.4,N
15.85036,99.23515,310.1,0.43,0.38,2021-03-09,19:06,N,nominal,1.0NRT,294.5,1.3,N
15.84687,99.23463,312.7,0.43,0.38,2021-03-09,19:06,N,nominal,1.0NRT,294.5,1.6,N
15.91256,98.80022,304.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.7,N
15.88786,98.92706,300.3,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,289.9,0.3,N
15.89285,98.81298,303.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.6,0.4,N
15.87689,98.78239,302.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.5,1.2,N
14.23638,107.41862,301.7,0.47,0.64,2021-03-09,19:06,N,nominal,1.0NRT,288.6,0.5,N
15.85234,98.80687,314.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.2,1.1,N
15.61951,100.12988,347.1,0.47,0.4,2021-03-09,19:06,N,nominal,1.0NRT,299,19.1,N
15.44549,101.04662,305.4,0.53,0.42,2021-03-09,19:06,N,nominal,1.0NRT,293.1,0.7,N
15.44167,101.04591,329.2,0.53,0.42,2021-03-09,19:06,N,nominal,1.0NRT,294.2,5,N
14.23307,107.41641,307.6,0.47,0.64,2021-03-09,19:06,N,nominal,1.0NRT,288.9,1.4,N
15.84687,98.58549,313.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.9,1,N
15.84628,98.58911,306.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.4,1,N
15.84306,98.60855,309,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.4,0.7,N
15.98985,97.6892,310.4,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,293.8,0.8,N
15.84285,98.5887,309.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.5,1,N
15.77379,98.91897,307.9,0.42,0.38,2021-03-09,19:06,N,nominal,1.0NRT,291.9,1.9,N
15.76327,98.81367,314.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.7,1.4,N
15.75872,98.84071,302.2,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.9,0.6,N
15.91119,97.89977,307.5,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,291.4,0.9,N
15.76043,98.80959,302.5,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.1,1,N
15.75984,98.81316,313.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.4,1.8,N
15.75698,98.80916,309.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,1,N
15.75353,98.80872,315.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1,N
15.74717,98.84652,303.1,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.9,1.1,N
15.7501,98.80819,301.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.4,1,N
15.74946,98.81198,302.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,1.3,N
15.75041,98.80846,305,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.6,N
15.74634,98.81183,302.7,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.2,1,N
15.74573,98.81546,306.9,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,1,N
15.74138,98.84177,301.3,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290,1.2,N
15.71664,98.8847,301.9,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.4,0.8,N
15.7215,98.83417,306.6,0.42,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,1.3,N
15.81173,98.22266,316.7,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,1.5,N
14.35667,105.92755,305.6,0.37,0.58,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.5,N
14.27522,106.32964,304.2,0.4,0.6,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.8,N
14.42596,105.50182,301.2,0.35,0.56,2021-03-09,19:06,N,nominal,1.0NRT,289.3,0.6,N
15.69449,98.53289,302.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,0.7,N
15.6911,98.53226,306.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,0.9,N
14.42566,105.50185,301.3,0.35,0.57,2021-03-09,19:06,N,nominal,1.0NRT,289.5,0.5,N
14.41266,105.48577,305,0.35,0.56,2021-03-09,19:06,N,nominal,1.0NRT,289.7,0.6,N
15.69281,98.30894,311.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.9,1.3,N
14.06849,107.19472,300.7,0.46,0.63,2021-03-09,19:06,N,nominal,1.0NRT,289.8,0.6,N
14.05349,107.20912,300.5,0.46,0.63,2021-03-09,19:06,N,nominal,1.0NRT,289.9,0.9,N
16.28115,94.44865,305.5,0.43,0.38,2021-03-09,19:06,N,nominal,1.0NRT,293.1,0.5,N
15.64495,98.53652,303.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.5,1,N
15.64219,98.53207,309.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292,1.1,N
15.63881,98.53144,322.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,1.9,N
15.6285,98.57259,304.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,0.7,N
14.17855,106.47321,304.8,0.41,0.6,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.8,N
15.63517,98.51118,314.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293,2.3,N
15.6318,98.51051,336.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,295.7,2.3,N
15.63117,98.51427,322.8,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.6,2.3,N
15.62992,98.5218,303.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.1,1.3,N
15.62966,98.50233,305,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.5,1.1,N
15.62842,98.50983,305.6,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.2,1.6,N
15.62529,98.52873,304.2,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.5,0.7,N
14.29431,105.78343,330.7,0.36,0.58,2021-03-09,19:06,N,nominal,1.0NRT,291.7,3.1,N
13.78247,106.91287,302.9,0.44,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.4,1,N
13.77676,106.91162,313.6,0.44,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.8,1,N
13.77595,106.91566,308.2,0.44,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.4,1,N
13.78095,106.80276,301.9,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.5,N
14.26547,104.31987,309.2,0.58,0.52,2021-03-09,19:06,N,nominal,1.0NRT,291,1.4,N
13.89351,106.13051,311.6,0.39,0.59,2021-03-09,19:06,N,nominal,1.0NRT,291.9,0.8,N
13.88881,106.12574,305.5,0.39,0.59,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.8,N
13.77938,106.6655,303.8,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.9,0.8,N
13.63033,107.39062,301.8,0.48,0.64,2021-03-09,19:06,N,nominal,1.0NRT,291.1,1.4,N
13.62943,107.39498,303.8,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.5,1,N
13.80072,106.4752,306.3,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,290.7,0.7,N
13.5963,107.40596,307.4,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.8,0.7,N
13.78087,106.48713,314.5,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.6,N
13.59041,107.40463,303.3,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.7,N
15.28726,98.32846,310.1,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.7,N
15.28676,98.32869,309.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.8,0.8,N
13.79736,106.47439,305.2,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.6,N
13.90591,105.86301,305.7,0.37,0.58,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.6,N
13.84761,106.13192,306.3,0.39,0.59,2021-03-09,19:06,N,nominal,1.0NRT,291.9,0.6,N
13.77762,106.48629,312.8,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.9,N
13.59347,107.40633,305.9,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.4,1.1,N
14.08002,104.80045,303.4,0.63,0.54,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.8,N
13.50111,107.67611,333.2,0.5,0.66,2021-03-09,19:06,N,nominal,1.0NRT,291.6,2.9,N
13.75039,106.44852,304.3,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,292,1.1,N
13.50206,107.67152,303.6,0.5,0.66,2021-03-09,19:06,N,nominal,1.0NRT,291.2,2.9,N
13.84746,105.90536,306.3,0.38,0.59,2021-03-09,19:06,N,nominal,1.0NRT,291.2,0.7,N
13.68098,106.73503,302.7,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.5,0.6,N
13.54655,107.36436,302.1,0.48,0.64,2021-03-09,19:06,N,nominal,1.0NRT,291.2,1.3,N
13.9234,105.46695,305.4,0.35,0.57,2021-03-09,19:06,N,nominal,1.0NRT,291.5,0.6,N
13.67767,106.66419,305.8,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,291.6,1.1,N
13.67445,106.65114,335.5,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,292.3,3,N
15.16557,98.6182,310.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.8,1.3,N
13.67525,106.64722,307.4,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.6,3,N
15.16082,98.62556,305,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.9,1.1,N
13.71071,106.44421,305,0.41,0.61,2021-03-09,19:06,N,nominal,1.0NRT,291.1,0.4,N
13.66801,106.6539,302.7,0.43,0.62,2021-03-09,19:06,N,nominal,1.0NRT,290.3,0.4,N
13.51146,107.38498,303.3,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.5,0.6,N
15.20312,98.32941,305.3,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,1.2,N
13.50553,107.38381,307.7,0.48,0.65,2021-03-09,19:06,N,nominal,1.0NRT,291.8,1.7,N
17.82549,94.99125,308.5,0.42,0.38,2021-03-09,19:06,N,nominal,1.0NRT,296.7,1.9,N
17.23367,98.793,303.3,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293,1.1,N
17.82203,94.99078,309.1,0.42,0.38,2021-03-09,19:06,N,nominal,1.0NRT,296.8,2.5,N
17.256,98.61543,302.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.3,0.8,N
17.24418,98.68723,304.4,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.7,0.7,N
17.64718,96.12017,306.7,0.39,0.36,2021-03-09,19:06,N,nominal,1.0NRT,294.9,1.4,N
17.20006,98.93274,309.4,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.9,1.6,N
17.19239,98.95784,307.7,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,293.4,1,N
17.26,98.52806,304.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291,0.6,N
17.2594,98.53174,301.6,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.4,0.6,N
17.24593,98.61358,306.2,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,292.8,0.8,N
17.18958,98.95377,311.9,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,294.7,1.2,N
17.25784,98.52018,303.9,0.4,0.37,2021-03-09,19:06,N,nominal,1.0NRT,290.9,0.9,N
17.18798,98.94233,307,0.41,0.37,2021-03-09,19:06,N,nominal,1.0NRT,291.3,0.7,N
